time,value,is_anomaly
2007-05-06 00:00:00+00:00,1.0566,False
2007-05-06 01:00:00+00:00,1.1153,False
2007-05-06 02:00:00+00:00,0.6677,False
2007-05-06 03:00:00+00:00,1.0482,False
2007-05-06 04:00:00+00:00,0.8252,False
2007-05-06 05:00:00+00:00,1.0301,False
2007-05-06 06:00:00+00:00,1.2109,False
2007-05-06 07:00:00+00:00,1.3846,False
2007-05-06 08:00:00+00:00,1.6293,False
2007-05-06 09:00:00+00:00,1.5037,False
2007-05-06 10:00:00+00:00,1.0846,False
2007-05-06 11:00:00+00:00,0.7189,False
2007-05-06 12:00:00+00:00,1.2931,False
2007-05-06 13:00:00+00:00,1.0232,False
2007-05-06 14:00:00+00:00,1.0447,False
2007-05-06 15:00:00+00:00,0.8764,False
2007-05-06 16:00:00+00:00,1.1791,False
2007-05-06 17:00:00+00:00,1.4106,False
2007-05-06 18:00:00+00:00,1.3912,False
2007-05-06 19:00:00+00:00,1.9675,False
2007-05-06 20:00:00+00:00,2.2587,False
2007-05-06 21:00:00+00:00,2.2354,False
2007-05-06 22:00:00+00:00,1.6841,False
2007-05-06 23:00:00+00:00,1.3379,False
2007-05-07 00:00:00+00:00,0.6749,False
2007-05-07 01:00:00+00:00,0.8353,False
2007-05-07 02:00:00+00:00,0.9977,False
2007-05-07 03:00:00+00:00,0.7562,False
2007-05-07 04:00:00+00:00,0.6982,False
2007-05-07 05:00:00+00:00,1.1245,False
2007-05-07 06:00:00+00:00,1.0491,False
2007-05-07 07:00:00+00:00,1.3816,False
2007-05-07 08:00:00+00:00,1.0257,False
2007-05-07 09:00:00+00:00,1.2083,False
2007-05-07 10:00:00+00:00,0.835,False
2007-05-07 11:00:00+00:00,0.799,False
2007-05-07 12:00:00+00:00,0.9925,False
2007-05-07 13:00:00+00:00,0.7217,False
2007-05-07 14:00:00+00:00,0.5889,False
2007-05-07 15:00:00+00:00,0.5912,False
2007-05-07 16:00:00+00:00,0.7892,False
2007-05-07 17:00:00+00:00,0.7468,False
2007-05-07 18:00:00+00:00,1.6306,False
2007-05-07 19:00:00+00:00,2.4927,False
2007-05-07 20:00:00+00:00,1.4821,False
2007-05-07 21:00:00+00:00,1.9478,False
2007-05-07 22:00:00+00:00,1.3863,False
2007-05-07 23:00:00+00:00,0.834,False
2007-05-08 00:00:00+00:00,0.7237,False
2007-05-08 01:00:00+00:00,0.8951,False
2007-05-08 02:00:00+00:00,0.9514,False
2007-05-08 03:00:00+00:00,0.8412,False
2007-05-08 04:00:00+00:00,1.1173,False
2007-05-08 05:00:00+00:00,1.041,False
2007-05-08 06:00:00+00:00,0.8682,False
2007-05-08 07:00:00+00:00,1.2947,False
2007-05-08 08:00:00+00:00,1.0019,False
2007-05-08 09:00:00+00:00,0.9021,False
2007-05-08 10:00:00+00:00,0.8272,False
2007-05-08 11:00:00+00:00,0.7335,False
2007-05-08 12:00:00+00:00,0.8273,False
2007-05-08 13:00:00+00:00,0.7506,False
2007-05-08 14:00:00+00:00,0.9197,False
2007-05-08 15:00:00+00:00,0.8368,False
2007-05-08 16:00:00+00:00,0.7539,False
2007-05-08 17:00:00+00:00,1.0926,False
2007-05-08 18:00:00+00:00,1.3549,False
2007-05-08 19:00:00+00:00,1.5669,False
2007-05-08 20:00:00+00:00,2.3553,False
2007-05-08 21:00:00+00:00,1.7668,False
2007-05-08 22:00:00+00:00,1.0937,False
2007-05-08 23:00:00+00:00,0.8575,False
2007-05-09 00:00:00+00:00,0.6294,False
2007-05-09 01:00:00+00:00,0.635,False
2007-05-09 02:00:00+00:00,0.8595,False
2007-05-09 03:00:00+00:00,0.9097,False
2007-05-09 04:00:00+00:00,1.026,False
2007-05-09 05:00:00+00:00,0.7785,False
2007-05-09 06:00:00+00:00,0.9975,False
2007-05-09 07:00:00+00:00,1.1083,False
2007-05-09 08:00:00+00:00,1.0269,False
2007-05-09 09:00:00+00:00,1.0108,False
2007-05-09 10:00:00+00:00,0.8645,False
2007-05-09 11:00:00+00:00,0.8075,False
2007-05-09 12:00:00+00:00,0.863,False
2007-05-09 13:00:00+00:00,0.7511,False
2007-05-09 14:00:00+00:00,0.7089,False
2007-05-09 15:00:00+00:00,0.9235,False
2007-05-09 16:00:00+00:00,0.7622,False
2007-05-09 17:00:00+00:00,0.9551,False
2007-05-09 18:00:00+00:00,1.508,False
2007-05-09 19:00:00+00:00,1.76,False
2007-05-09 20:00:00+00:00,2.2722,False
2007-05-09 21:00:00+00:00,2.2522,False
2007-05-09 22:00:00+00:00,1.4836,False
2007-05-09 23:00:00+00:00,1.167,False
2007-05-10 00:00:00+00:00,0.9703,False
2007-05-10 01:00:00+00:00,0.8442,False
2007-05-10 02:00:00+00:00,0.883,False
2007-05-10 03:00:00+00:00,1.2054,False
2007-05-10 04:00:00+00:00,1.053,False
2007-05-10 05:00:00+00:00,0.9781,False
2007-05-10 06:00:00+00:00,0.9243,False
2007-05-10 07:00:00+00:00,1.1921,False
2007-05-10 08:00:00+00:00,1.5054,False
2007-05-10 09:00:00+00:00,1.1614,False
2007-05-10 10:00:00+00:00,0.8785,False
2007-05-10 11:00:00+00:00,0.8261,False
2007-05-10 12:00:00+00:00,0.8368,False
2007-05-10 13:00:00+00:00,0.9246,False
2007-05-10 14:00:00+00:00,0.8569,False
2007-05-10 15:00:00+00:00,0.9161,False
2007-05-10 16:00:00+00:00,0.9497,False
2007-05-10 17:00:00+00:00,1.2243,False
2007-05-10 18:00:00+00:00,1.1569,False
2007-05-10 19:00:00+00:00,1.6184,False
2007-05-10 20:00:00+00:00,1.9913,False
2007-05-10 21:00:00+00:00,1.6213,False
2007-05-10 22:00:00+00:00,1.4733999999999998,False
2007-05-10 23:00:00+00:00,1.3255,False
2007-05-11 00:00:00+00:00,0.7022,False
2007-05-11 01:00:00+00:00,0.699,False
2007-05-11 02:00:00+00:00,0.7714,False
2007-05-11 03:00:00+00:00,0.8016,False
2007-05-11 04:00:00+00:00,0.7459,False
2007-05-11 05:00:00+00:00,0.943,False
2007-05-11 06:00:00+00:00,0.7004,False
2007-05-11 07:00:00+00:00,1.2283,False
2007-05-11 08:00:00+00:00,1.0706,False
2007-05-11 09:00:00+00:00,1.0376,False
2007-05-11 10:00:00+00:00,0.932,False
2007-05-11 11:00:00+00:00,0.8186,False
2007-05-11 12:00:00+00:00,0.4713,False
2007-05-11 13:00:00+00:00,0.9612,False
2007-05-11 14:00:00+00:00,0.7459,False
2007-05-11 15:00:00+00:00,0.7417,False
2007-05-11 16:00:00+00:00,0.7948,False
2007-05-11 17:00:00+00:00,1.0596,False
2007-05-11 18:00:00+00:00,1.3782,False
2007-05-11 19:00:00+00:00,1.9353,False
2007-05-11 20:00:00+00:00,1.9782,False
2007-05-11 21:00:00+00:00,1.5486,False
2007-05-11 22:00:00+00:00,1.1391,False
2007-05-11 23:00:00+00:00,0.987,False
2007-05-12 00:00:00+00:00,0.6731,False
2007-05-12 01:00:00+00:00,0.9788,False
2007-05-12 02:00:00+00:00,0.9435,False
2007-05-12 03:00:00+00:00,0.8539,False
2007-05-12 04:00:00+00:00,1.0167,False
2007-05-12 05:00:00+00:00,1.1888,False
2007-05-12 06:00:00+00:00,1.2187,False
2007-05-12 07:00:00+00:00,0.05552627450276123,False
2007-05-12 08:00:00+00:00,0.043986998137035986,True
2007-05-12 09:00:00+00:00,0.036618637269959016,True
2007-05-12 10:00:00+00:00,1.0845,False
2007-05-12 11:00:00+00:00,0.8043,False
2007-05-12 12:00:00+00:00,0.9613,False
2007-05-12 13:00:00+00:00,0.7009,False
2007-05-12 14:00:00+00:00,0.9363,False
2007-05-12 15:00:00+00:00,0.9458,False
2007-05-12 16:00:00+00:00,0.8288,False
2007-05-12 17:00:00+00:00,1.2342,False
2007-05-12 18:00:00+00:00,1.6388,False
2007-05-12 19:00:00+00:00,2.0134,False
2007-05-12 20:00:00+00:00,2.0599,False
2007-05-12 21:00:00+00:00,1.5206,False
2007-05-12 22:00:00+00:00,1.693,False
2007-05-12 23:00:00+00:00,1.3135,False
2007-05-13 00:00:00+00:00,0.9343,False
2007-05-13 01:00:00+00:00,1.1785,False
2007-05-13 02:00:00+00:00,1.1283,False
2007-05-13 03:00:00+00:00,0.8383,False
2007-05-13 04:00:00+00:00,0.9252,False
2007-05-13 05:00:00+00:00,0.9741,False
2007-05-13 06:00:00+00:00,1.0651,False
2007-05-13 07:00:00+00:00,1.2212,False
2007-05-13 08:00:00+00:00,1.2201,False
2007-05-13 09:00:00+00:00,1.101,False
2007-05-13 10:00:00+00:00,1.0014,False
2007-05-13 11:00:00+00:00,0.839,False
2007-05-13 12:00:00+00:00,0.9522,False
2007-05-13 13:00:00+00:00,1.2513,False
2007-05-13 14:00:00+00:00,0.8733,False
2007-05-13 15:00:00+00:00,1.156,False
2007-05-13 16:00:00+00:00,0.8789,False
2007-05-13 17:00:00+00:00,1.1368,False
2007-05-13 18:00:00+00:00,1.3216,False
2007-05-13 19:00:00+00:00,1.8187,False
2007-05-13 20:00:00+00:00,1.9758,False
2007-05-13 21:00:00+00:00,2.5659,False
2007-05-13 22:00:00+00:00,1.3215,False
2007-05-13 23:00:00+00:00,1.1488,False
2007-05-14 00:00:00+00:00,1.3207,False
2007-05-14 01:00:00+00:00,1.1027,False
2007-05-14 02:00:00+00:00,0.7344,False
2007-05-14 03:00:00+00:00,0.809,False
2007-05-14 04:00:00+00:00,0.9972,False
2007-05-14 05:00:00+00:00,1.1662,False
2007-05-14 06:00:00+00:00,1.1564,False
2007-05-14 07:00:00+00:00,1.3927,False
2007-05-14 08:00:00+00:00,1.6018,False
2007-05-14 09:00:00+00:00,1.2351,False
2007-05-14 10:00:00+00:00,1.1723,False
2007-05-14 11:00:00+00:00,0.8343,False
2007-05-14 12:00:00+00:00,1.093,False
2007-05-14 13:00:00+00:00,1.1961,False
2007-05-14 14:00:00+00:00,1.0298,False
2007-05-14 15:00:00+00:00,0.8597,False
2007-05-14 16:00:00+00:00,1.1788,False
2007-05-14 17:00:00+00:00,1.0484,False
2007-05-14 18:00:00+00:00,1.4251,False
2007-05-14 19:00:00+00:00,1.8218,False
2007-05-14 20:00:00+00:00,2.0136,False
2007-05-14 21:00:00+00:00,1.9785,False
2007-05-14 22:00:00+00:00,1.7501,False
2007-05-14 23:00:00+00:00,1.1692,False
2007-05-15 00:00:00+00:00,0.4716,False
2007-05-15 01:00:00+00:00,0.6467,False
2007-05-15 02:00:00+00:00,0.6881,False
2007-05-15 03:00:00+00:00,0.656,False
2007-05-15 04:00:00+00:00,0.5674,False
2007-05-15 05:00:00+00:00,1.0615,False
2007-05-15 06:00:00+00:00,0.7629,False
2007-05-15 07:00:00+00:00,0.7596,False
2007-05-15 08:00:00+00:00,0.8039,False
2007-05-15 09:00:00+00:00,0.7599,False
2007-05-15 10:00:00+00:00,0.5353,False
2007-05-15 11:00:00+00:00,0.8008,False
2007-05-15 12:00:00+00:00,0.6543,False
2007-05-15 13:00:00+00:00,0.6115,False
2007-05-15 14:00:00+00:00,0.6003,False
2007-05-15 15:00:00+00:00,0.4924,False
2007-05-15 16:00:00+00:00,0.6783,False
2007-05-15 17:00:00+00:00,0.8515,False
2007-05-15 18:00:00+00:00,0.9816,False
2007-05-15 19:00:00+00:00,1.2712,False
2007-05-15 20:00:00+00:00,1.6034,False
2007-05-15 21:00:00+00:00,1.4097,False
2007-05-15 22:00:00+00:00,1.0866,False
2007-05-15 23:00:00+00:00,0.903,False
2007-05-16 00:00:00+00:00,0.881,False
2007-05-16 01:00:00+00:00,0.7369,False
2007-05-16 02:00:00+00:00,0.627,False
2007-05-16 03:00:00+00:00,0.8155,False
2007-05-16 04:00:00+00:00,0.8634,False
2007-05-16 05:00:00+00:00,1.028,False
2007-05-16 06:00:00+00:00,0.7065,False
2007-05-16 07:00:00+00:00,1.0706,False
2007-05-16 08:00:00+00:00,0.8699,False
2007-05-16 09:00:00+00:00,1.0193,False
2007-05-16 10:00:00+00:00,1.0181,False
2007-05-16 11:00:00+00:00,0.8209,False
2007-05-16 12:00:00+00:00,0.8247,False
2007-05-16 13:00:00+00:00,0.8605,False
2007-05-16 14:00:00+00:00,0.6824,False
2007-05-16 15:00:00+00:00,0.6746,False
2007-05-16 16:00:00+00:00,0.6613,False
2007-05-16 17:00:00+00:00,0.7432,False
2007-05-16 18:00:00+00:00,1.1516,False
2007-05-16 19:00:00+00:00,1.9377,False
2007-05-16 20:00:00+00:00,2.0401,False
2007-05-16 21:00:00+00:00,1.7766,False
2007-05-16 22:00:00+00:00,1.3972,False
2007-05-16 23:00:00+00:00,1.0462,False
2007-05-17 00:00:00+00:00,0.6242,False
2007-05-17 01:00:00+00:00,1.0603,False
2007-05-17 02:00:00+00:00,0.8429,False
2007-05-17 03:00:00+00:00,0.7702,False
2007-05-17 04:00:00+00:00,1.0457,False
2007-05-17 05:00:00+00:00,0.8766,False
2007-05-17 06:00:00+00:00,0.8991,False
2007-05-17 07:00:00+00:00,1.345,False
2007-05-17 08:00:00+00:00,1.0446,False
2007-05-17 09:00:00+00:00,1.1355,False
2007-05-17 10:00:00+00:00,0.957,False
2007-05-17 11:00:00+00:00,0.8267,False
2007-05-17 12:00:00+00:00,0.8236,False
2007-05-17 13:00:00+00:00,0.7559,False
2007-05-17 14:00:00+00:00,0.5991,False
2007-05-17 15:00:00+00:00,0.7206,False
2007-05-17 16:00:00+00:00,1.0646,False
2007-05-17 17:00:00+00:00,1.1043,False
2007-05-17 18:00:00+00:00,1.0899,False
2007-05-17 19:00:00+00:00,2.077,False
2007-05-17 20:00:00+00:00,2.0637,False
2007-05-17 21:00:00+00:00,2.5492,False
2007-05-17 22:00:00+00:00,1.4947,False
2007-05-17 23:00:00+00:00,0.936,False
2007-05-18 00:00:00+00:00,0.5042,False
2007-05-18 01:00:00+00:00,0.5039,False
2007-05-18 02:00:00+00:00,0.5794,False
2007-05-18 03:00:00+00:00,0.3891,False
2007-05-18 04:00:00+00:00,0.5315,False
2007-05-18 05:00:00+00:00,0.3888,False
2007-05-18 06:00:00+00:00,0.621,False
2007-05-18 07:00:00+00:00,0.5775,False
2007-05-18 08:00:00+00:00,0.6763,False
2007-05-18 09:00:00+00:00,0.7939,False
2007-05-18 10:00:00+00:00,0.5341,False
2007-05-18 11:00:00+00:00,0.4618,False
2007-05-18 12:00:00+00:00,0.489,False
2007-05-18 13:00:00+00:00,0.4849,False
2007-05-18 14:00:00+00:00,0.4212,False
2007-05-18 15:00:00+00:00,0.4521,False
2007-05-18 16:00:00+00:00,0.4919,False
2007-05-18 17:00:00+00:00,0.714,False
2007-05-18 18:00:00+00:00,0.6635,False
2007-05-18 19:00:00+00:00,1.1712,False
2007-05-18 20:00:00+00:00,1.0195,False
2007-05-18 21:00:00+00:00,0.8768,False
2007-05-18 22:00:00+00:00,0.8591,False
2007-05-18 23:00:00+00:00,0.7054,False
2007-05-19 00:00:00+00:00,1.1441,False
2007-05-19 01:00:00+00:00,0.8053,False
2007-05-19 02:00:00+00:00,0.9243,False
2007-05-19 03:00:00+00:00,0.7034,False
2007-05-19 04:00:00+00:00,0.8825,False
2007-05-19 05:00:00+00:00,0.7864,False
2007-05-19 06:00:00+00:00,0.8902,False
2007-05-19 07:00:00+00:00,0.98,False
2007-05-19 08:00:00+00:00,1.4099,False
2007-05-19 09:00:00+00:00,0.8972,False
2007-05-19 10:00:00+00:00,0.812,False
2007-05-19 11:00:00+00:00,0.794,False
2007-05-19 12:00:00+00:00,0.9714,False
2007-05-19 13:00:00+00:00,0.7889,False
2007-05-19 14:00:00+00:00,1.0314,False
2007-05-19 15:00:00+00:00,0.9184,False
2007-05-19 16:00:00+00:00,0.84,False
2007-05-19 17:00:00+00:00,0.9276,False
2007-05-19 18:00:00+00:00,1.0751,False
2007-05-19 19:00:00+00:00,1.9809,False
2007-05-19 20:00:00+00:00,1.6156,False
2007-05-19 21:00:00+00:00,1.9478,False
2007-05-19 22:00:00+00:00,1.4825,False
2007-05-19 23:00:00+00:00,0.9322,False
2007-05-20 00:00:00+00:00,0.9047,False
2007-05-20 01:00:00+00:00,0.6269,False
2007-05-20 02:00:00+00:00,0.7178,False
2007-05-20 03:00:00+00:00,0.7083,False
2007-05-20 04:00:00+00:00,0.6103,False
2007-05-20 05:00:00+00:00,0.8026,False
2007-05-20 06:00:00+00:00,0.9432,False
2007-05-20 07:00:00+00:00,1.2164,False
2007-05-20 08:00:00+00:00,0.9925,False
2007-05-20 09:00:00+00:00,1.0816,False
2007-05-20 10:00:00+00:00,0.8084,False
2007-05-20 11:00:00+00:00,0.9849,False
2007-05-20 12:00:00+00:00,0.8557,False
2007-05-20 13:00:00+00:00,0.6978,False
2007-05-20 14:00:00+00:00,0.7935,False
2007-05-20 15:00:00+00:00,0.7299,False
2007-05-20 16:00:00+00:00,0.8363,False
2007-05-20 17:00:00+00:00,1.358,False
2007-05-20 18:00:00+00:00,1.325,False
2007-05-20 19:00:00+00:00,1.4624,False
2007-05-20 20:00:00+00:00,2.209,False
2007-05-20 21:00:00+00:00,1.3417,False
2007-05-20 22:00:00+00:00,1.6034,False
2007-05-20 23:00:00+00:00,0.9153,False
2007-05-21 00:00:00+00:00,0.655,False
2007-05-21 01:00:00+00:00,0.7877,False
2007-05-21 02:00:00+00:00,0.5406,False
2007-05-21 03:00:00+00:00,0.6542,False
2007-05-21 04:00:00+00:00,0.5853,False
2007-05-21 05:00:00+00:00,0.7463500000000001,False
2007-05-21 06:00:00+00:00,0.9074,False
2007-05-21 07:00:00+00:00,1.3185,False
2007-05-21 08:00:00+00:00,1.2682,False
2007-05-21 09:00:00+00:00,0.672,False
2007-05-21 10:00:00+00:00,0.6099,False
2007-05-21 11:00:00+00:00,0.6989,False
2007-05-21 12:00:00+00:00,0.684,False
2007-05-21 13:00:00+00:00,0.5545,False
2007-05-21 14:00:00+00:00,0.6924,False
2007-05-21 15:00:00+00:00,0.462,False
2007-05-21 16:00:00+00:00,0.5939,False
2007-05-21 17:00:00+00:00,1.0299,False
2007-05-21 18:00:00+00:00,1.0604,False
2007-05-21 19:00:00+00:00,1.554,False
2007-05-21 20:00:00+00:00,1.8796,False
2007-05-21 21:00:00+00:00,1.7994,False
2007-05-21 22:00:00+00:00,1.1965,False
2007-05-21 23:00:00+00:00,0.9147,False
2007-05-22 00:00:00+00:00,0.8053,False
2007-05-22 01:00:00+00:00,0.8656,False
2007-05-22 02:00:00+00:00,0.8064,False
2007-05-22 03:00:00+00:00,0.8287,False
2007-05-22 04:00:00+00:00,0.9043,False
2007-05-22 05:00:00+00:00,0.8599,False
2007-05-22 06:00:00+00:00,0.7694,False
2007-05-22 07:00:00+00:00,0.7632,False
2007-05-22 08:00:00+00:00,1.0358,False
2007-05-22 09:00:00+00:00,1.1659,False
2007-05-22 10:00:00+00:00,0.8441,False
2007-05-22 11:00:00+00:00,0.89215,False
2007-05-22 12:00:00+00:00,0.9402,False
2007-05-22 13:00:00+00:00,0.8016,False
2007-05-22 14:00:00+00:00,0.8589,False
2007-05-22 15:00:00+00:00,0.8002,False
2007-05-22 16:00:00+00:00,0.8052,False
2007-05-22 17:00:00+00:00,0.9174,False
2007-05-22 18:00:00+00:00,1.4694,False
2007-05-22 19:00:00+00:00,2.126,False
2007-05-22 20:00:00+00:00,2.6507,False
2007-05-22 21:00:00+00:00,1.6776,False
2007-05-22 22:00:00+00:00,1.2518,False
2007-05-22 23:00:00+00:00,1.2338,False
2007-05-23 00:00:00+00:00,0.7402,False
2007-05-23 01:00:00+00:00,0.8381,False
2007-05-23 02:00:00+00:00,1.108,False
2007-05-23 03:00:00+00:00,0.9751,False
2007-05-23 04:00:00+00:00,0.5032,False
2007-05-23 05:00:00+00:00,0.7311,False
2007-05-23 06:00:00+00:00,1.0114,False
2007-05-23 07:00:00+00:00,1.2044,False
2007-05-23 08:00:00+00:00,0.9709,False
2007-05-23 09:00:00+00:00,0.9381,False
2007-05-23 10:00:00+00:00,1.1414,False
2007-05-23 11:00:00+00:00,0.929,False
2007-05-23 12:00:00+00:00,0.7962,False
2007-05-23 13:00:00+00:00,0.8862,False
2007-05-23 14:00:00+00:00,0.8028,False
2007-05-23 15:00:00+00:00,0.7298,False
2007-05-23 16:00:00+00:00,0.9431,False
2007-05-23 17:00:00+00:00,1.0704,False
2007-05-23 18:00:00+00:00,1.3298,False
2007-05-23 19:00:00+00:00,2.2236,False
2007-05-23 20:00:00+00:00,2.0962,False
2007-05-23 21:00:00+00:00,1.8193,False
2007-05-23 22:00:00+00:00,1.5133,False
2007-05-23 23:00:00+00:00,1.104,False
2007-05-24 00:00:00+00:00,0.9229,False
2007-05-24 01:00:00+00:00,0.752,False
2007-05-24 02:00:00+00:00,0.5992,False
2007-05-24 03:00:00+00:00,0.8617,False
2007-05-24 04:00:00+00:00,0.6027,False
2007-05-24 05:00:00+00:00,0.5831,False
2007-05-24 06:00:00+00:00,0.9887,False
2007-05-24 07:00:00+00:00,0.8647,False
2007-05-24 08:00:00+00:00,0.9748,False
2007-05-24 09:00:00+00:00,0.7465,False
2007-05-24 10:00:00+00:00,0.711,False
2007-05-24 11:00:00+00:00,0.7379,False
2007-05-24 12:00:00+00:00,0.6247,False
2007-05-24 13:00:00+00:00,0.871,False
2007-05-24 14:00:00+00:00,0.6193,False
2007-05-24 15:00:00+00:00,0.7358,False
2007-05-24 16:00:00+00:00,0.6686,False
2007-05-24 17:00:00+00:00,0.852,False
2007-05-24 18:00:00+00:00,0.9114,False
2007-05-24 19:00:00+00:00,1.2262,False
2007-05-24 20:00:00+00:00,1.6642,False
2007-05-24 21:00:00+00:00,1.3511,False
2007-05-24 22:00:00+00:00,1.0987,False
2007-05-24 23:00:00+00:00,0.9601,False
2007-05-25 00:00:00+00:00,0.8596,False
2007-05-25 01:00:00+00:00,0.6719,False
2007-05-25 02:00:00+00:00,0.7025,False
2007-05-25 03:00:00+00:00,0.5136,False
2007-05-25 04:00:00+00:00,0.88,False
2007-05-25 05:00:00+00:00,0.6727,False
2007-05-25 06:00:00+00:00,0.793,False
2007-05-25 07:00:00+00:00,1.1937,False
2007-05-25 08:00:00+00:00,0.9074,False
2007-05-25 09:00:00+00:00,0.8243,False
2007-05-25 10:00:00+00:00,0.9015,False
2007-05-25 11:00:00+00:00,0.5727,False
2007-05-25 12:00:00+00:00,0.6883,False
2007-05-25 13:00:00+00:00,0.7561,False
2007-05-25 14:00:00+00:00,0.75335,False
2007-05-25 15:00:00+00:00,0.7506,False
2007-05-25 16:00:00+00:00,0.8008,False
2007-05-25 17:00:00+00:00,1.1423,False
2007-05-25 18:00:00+00:00,1.2436,False
2007-05-25 19:00:00+00:00,1.8726,False
2007-05-25 20:00:00+00:00,2.1146,False
2007-05-25 21:00:00+00:00,1.4729,False
2007-05-25 22:00:00+00:00,1.3712,False
2007-05-25 23:00:00+00:00,1.2607,False
2007-05-26 00:00:00+00:00,0.6265,False
2007-05-26 01:00:00+00:00,0.4844,False
2007-05-26 02:00:00+00:00,0.6406,False
2007-05-26 03:00:00+00:00,0.6989,False
2007-05-26 04:00:00+00:00,0.6856,False
2007-05-26 05:00:00+00:00,0.7609,False
2007-05-26 06:00:00+00:00,0.7229,False
2007-05-26 07:00:00+00:00,0.9658,False
2007-05-26 08:00:00+00:00,0.8525,False
2007-05-26 09:00:00+00:00,0.7707,False
2007-05-26 10:00:00+00:00,0.6821,False
2007-05-26 11:00:00+00:00,0.6736,False
2007-05-26 12:00:00+00:00,0.6005,False
2007-05-26 13:00:00+00:00,0.4832,False
2007-05-26 14:00:00+00:00,0.7681,False
2007-05-26 15:00:00+00:00,0.6121,False
2007-05-26 16:00:00+00:00,0.5779,False
2007-05-26 17:00:00+00:00,0.7748,False
2007-05-26 18:00:00+00:00,1.3953,False
2007-05-26 19:00:00+00:00,1.7767,False
2007-05-26 20:00:00+00:00,1.3874,False
2007-05-26 21:00:00+00:00,1.5226,False
2007-05-26 22:00:00+00:00,1.285,False
2007-05-26 23:00:00+00:00,0.8049,False
2007-05-27 00:00:00+00:00,0.6369,False
2007-05-27 01:00:00+00:00,1.0456,False
2007-05-27 02:00:00+00:00,0.7648,False
2007-05-27 03:00:00+00:00,0.7911,False
2007-05-27 04:00:00+00:00,0.5904,False
2007-05-27 05:00:00+00:00,0.9438,False
2007-05-27 06:00:00+00:00,1.1147,False
2007-05-27 07:00:00+00:00,1.1644,False
2007-05-27 08:00:00+00:00,1.2463,False
2007-05-27 09:00:00+00:00,0.96,False
2007-05-27 10:00:00+00:00,0.924,False
2007-05-27 11:00:00+00:00,0.8566,False
2007-05-27 12:00:00+00:00,0.7819,False
2007-05-27 13:00:00+00:00,0.9642,False
2007-05-27 14:00:00+00:00,0.7938,False
2007-05-27 15:00:00+00:00,0.7498,False
2007-05-27 16:00:00+00:00,0.9854,False
2007-05-27 17:00:00+00:00,0.9561,False
2007-05-27 18:00:00+00:00,1.477,False
2007-05-27 19:00:00+00:00,2.2929,False
2007-05-27 20:00:00+00:00,2.063,False
2007-05-27 21:00:00+00:00,1.699,False
2007-05-27 22:00:00+00:00,1.4689,False
2007-05-27 23:00:00+00:00,0.9547,False
2007-05-28 00:00:00+00:00,0.8097,False
2007-05-28 01:00:00+00:00,0.8702,False
2007-05-28 02:00:00+00:00,0.7108,False
2007-05-28 03:00:00+00:00,0.6386,False
2007-05-28 04:00:00+00:00,0.7442,False
2007-05-28 05:00:00+00:00,0.7624,False
2007-05-28 06:00:00+00:00,0.8357,False
2007-05-28 07:00:00+00:00,1.1237,False
2007-05-28 08:00:00+00:00,0.9943,False
2007-05-28 09:00:00+00:00,0.9738,False
2007-05-28 10:00:00+00:00,0.973,False
2007-05-28 11:00:00+00:00,0.6623,False
2007-05-28 12:00:00+00:00,0.6845,False
2007-05-28 13:00:00+00:00,0.946,False
2007-05-28 14:00:00+00:00,0.5677,False
2007-05-28 15:00:00+00:00,0.5538,False
2007-05-28 16:00:00+00:00,0.7685,False
2007-05-28 17:00:00+00:00,0.8775,False
2007-05-28 18:00:00+00:00,1.5543,False
2007-05-28 19:00:00+00:00,1.7732,False
2007-05-28 20:00:00+00:00,2.0974,False
2007-05-28 21:00:00+00:00,1.6991,False
2007-05-28 22:00:00+00:00,1.0969,False
2007-05-28 23:00:00+00:00,0.9796,False
2007-05-29 00:00:00+00:00,0.7034,False
2007-05-29 01:00:00+00:00,0.6481,False
2007-05-29 02:00:00+00:00,0.549,False
2007-05-29 03:00:00+00:00,0.6099,False
2007-05-29 04:00:00+00:00,0.5384,False
2007-05-29 05:00:00+00:00,0.4781,False
2007-05-29 06:00:00+00:00,0.5277,False
2007-05-29 07:00:00+00:00,0.7202,False
2007-05-29 08:00:00+00:00,0.8621,False
2007-05-29 09:00:00+00:00,0.5895,False
2007-05-29 10:00:00+00:00,0.7287,False
2007-05-29 11:00:00+00:00,0.5586,False
2007-05-29 12:00:00+00:00,0.5108,False
2007-05-29 13:00:00+00:00,0.6119,False
2007-05-29 14:00:00+00:00,0.4771,False
2007-05-29 15:00:00+00:00,0.4803,False
2007-05-29 16:00:00+00:00,0.5967,False
2007-05-29 17:00:00+00:00,0.641,False
2007-05-29 18:00:00+00:00,1.1377,False
2007-05-29 19:00:00+00:00,0.7576,False
2007-05-29 20:00:00+00:00,1.1195,False
2007-05-29 21:00:00+00:00,0.9094,False
2007-05-29 22:00:00+00:00,0.9605,False
2007-05-29 23:00:00+00:00,0.5874,False
2007-05-30 00:00:00+00:00,0.4982,False
2007-05-30 01:00:00+00:00,0.8024,False
2007-05-30 02:00:00+00:00,0.512,False
2007-05-30 03:00:00+00:00,0.6964,False
2007-05-30 04:00:00+00:00,0.6212,False
2007-05-30 05:00:00+00:00,0.9145,False
2007-05-30 06:00:00+00:00,0.7115,False
2007-05-30 07:00:00+00:00,0.8445,False
